"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AY1","AY2","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"36871099999","2019-02-25T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0053,1","+9999,9","99999,9",,,,,"120,M,+0072,1",,,,,"SYN05836871 36/// /0000 11053 2//// 3//// 4//// 5//// 333 10072=",
"36871099999","2019-02-25T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0068,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0000 11068 2//// 3//// 4//// 5////=",
"36871099999","2019-02-26T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","010000,1,9,9","-0069,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/60 /2701 11069 2//// 3//// 4//// 5////=",
"36871099999","2019-02-26T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","99999,9",,"0001,3,1,000050,9,9",,,,,,,,"SYN08036871 36/// /0000 11028 2//// 3//// 4//// 5//// 333 4/997 55073 555 21070 7000/=",
"36871099999","2019-02-26T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","100,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0074,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 36/60 /1001 10074 2//// 3//// 4//// 5////=",
"36871099999","2019-02-26T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","012000,1,9,9","+0062,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/62 /0401 10062 2//// 3//// 4//// 5////=",
"36871099999","2019-02-26T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0042,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/60 /0000 10042 2//// 3//// 4//// 5////=",
"36871099999","2019-02-26T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","005000,1,9,9","-0012,1","+9999,9","99999,9",,,,,"240,M,+0074,1",,,,,"SYN05836871 36/50 /2901 11012 2//// 3//// 4//// 5//// 333 10074=",
"36871099999","2019-02-26T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","007000,1,9,9","-0038,1","+9999,9","99999,9",,,,,"120,M,+0074,1",,,,,"SYN05836871 36/57 /2901 11038 2//// 3//// 4//// 5//// 333 10074=",
"36871099999","2019-02-26T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0045,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0000 11045 2//// 3//// 4//// 5////=",
"36871099999","2019-02-27T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","018000,1,9,9","-0044,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/68 /3001 11044 2//// 3//// 4//// 5////=",
"36871099999","2019-02-27T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","007000,1,9,9","-0019,1","+9999,9","99999,9",,"0001,3,1,000050,9,9",,,,,,,,"SYN08036871 36/57 /2801 11019 2//// 3//// 4//// 5//// 333 4/997 55070 555 21050 7000/=",
"36871099999","2019-02-27T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0051,1","+0051,1","10145,1",,,,,,"99999,9,09197,1",,,,"SYN04836871 36/66 /0601 10051 20051 39197 40145 5////=",
"36871099999","2019-02-27T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","017000,1,9,9","+0051,1","-0007,1","10126,1",,,,,,"99999,9,09179,1","7,1,018,1,+999,9",,,"SYN04836871 46/67 /0401 10051 21007 39179 40126 57018=",
"36871099999","2019-02-27T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","010000,1,9,9","+0034,1","+0034,1","10120,1",,,,,,"99999,9,09169,1","7,1,010,1,+999,9",,,"SYN04836871 46/60 /0000 10034 20034 39169 40120 57010=",
"36871099999","2019-02-27T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","003300,1,9,9","-0018,1","-0018,1","10132,1",,,,,"240,M,+0055,1","99999,9,09161,1","7,1,008,1,+999,9",,,"SYN05836871 36/33 /0000 11018 21018 39161 40132 57008 333 10055=",
"36871099999","2019-02-27T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004300,1,9,9","-0035,1","+9999,9","99999,9",,,,,"120,M,+0055,1",,,,,"SYN05836871 32/43 /2500 11035 2//// 3//// 4//// 5//// 333 10055=",
"36871099999","2019-02-27T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","008000,1,9,9","-0046,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/58 /2801 11046 2//// 3//// 4//// 5////=",
"36871099999","2019-02-28T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0036,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /2901 11036 2//// 3//// 4//// 5////=",
"36871099999","2019-02-28T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","008000,1,9,9","-0014,1","+9999,9","99999,9",,"0001,3,1,000050,9,9",,,,,,,,"SYN08036871 36/58 /0000 11014 2//// 3//// 4//// 5//// 333 4/997 55071 555 21046 7000/=",
"36871099999","2019-02-28T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","004100,1,9,9","+0050,1","-0012,1","10083,1",,,,,,"99999,9,09139,1",,,,"SYN04836871 36/41 /0501 10050 21012 39139 40083 5////=",
"36871099999","2019-02-28T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","005000,1,9,9","+0066,1","-0006,1","10055,1",,,,,,"99999,9,09119,1","7,1,020,1,+999,9",,,"SYN04836871 46/50 /0401 10066 21006 39119 40055 57020=",
"36871099999","2019-02-28T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","012000,1,9,9","+0037,1","-0001,1","10063,1",,,,,,"99999,9,09117,1","7,1,002,1,+999,9",,,"SYN04836871 46/62 /0000 10037 21001 39117 40063 57002=",
"36871099999","2019-02-28T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","003100,1,9,9","+0010,1","+0010,1","10073,1",,,,,"240,M,+0088,1","99999,9,09118,1","2,1,001,1,+999,9",,,"SYN05836871 36/31 /0000 10010 20010 39118 40073 52001 333 10088=",
"36871099999","2019-02-28T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","005000,1,9,9","-0016,1","+9999,9","99999,9",,,,,"120,M,+0088,1",,,,,"SYN05836871 36/50 /2901 11016 2//// 3//// 4//// 5//// 333 10088=",
"36871099999","2019-02-28T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","007000,1,9,9","-0011,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/57 /0000 11011 2//// 3//// 4//// 5////=",
"36871099999","2019-03-01T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","008000,1,9,9","-0025,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/58 /0000 11025 2//// 3//// 4//// 5////=",
"36871099999","2019-03-01T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","310,1,N,0010,1","99999,9,9,N","008000,1,9,9","+0015,1","+9999,9","99999,9",,"0001,3,1,000050,9,9",,,,,,,,"SYN08036871 36/58 /3101 10015 2//// 3//// 4//// 5//// 333 4/997 55062 555 21030 7000/=",
"36871099999","2019-03-01T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","013000,1,9,9","+0069,1","-0036,1","10084,1",,,,,,"99999,9,09146,1",,,,"SYN04836871 36/63 /0701 10069 21036 39146 40084 5////=",
"36871099999","2019-03-01T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","013000,1,9,9","+0071,1","+0071,1","10063,1",,,,,,"99999,9,09130,1","7,1,016,1,+999,9",,,"SYN04836871 46/63 /0401 10071 20071 39130 40063 57016=",
"36871099999","2019-03-01T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","009000,1,9,9","+0040,1","+0040,1","10066,1",,,,,,"99999,9,09122,1","7,1,008,1,+999,9",,,"SYN04836871 46/59 /0000 10040 20040 39122 40066 57008=",
"36871099999","2019-03-01T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","002700,1,9,9","-0002,1","+9999,9","99999,9",,,,,"240,M,+0082,1",,,,,"SYN05836871 36/27 /3001 11002 2//// 3//// 4//// 5//// 333 10082=",
"36871099999","2019-03-01T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","004400,1,9,9","-0011,1","+9999,9","99999,9",,,,,"120,M,+0082,1",,,,,"SYN05836871 36/44 /2701 11011 2//// 3//// 4//// 5//// 333 10082=",
"36871099999","2019-03-01T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","008000,1,9,9","-0010,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/58 /0000 11010 2//// 3//// 4//// 5////=",
"36871099999","2019-03-02T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","009000,1,9,9","-0019,1","-0147,1","10075,1",,,,,,"99999,9,09108,1",,,,"SYN04836871 46/59 /2701 11019 21147 39108 40075 5////=",
"36871099999","2019-03-02T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","007000,1,9,9","+0007,1","+9999,9","99999,9",,"0001,3,1,000050,9,9",,,,,,,,"SYN08036871 36/57 /0000 10007 2//// 3//// 4//// 5//// 333 4/997 55064 555 21030 7000/=",
"36871099999","2019-03-02T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","005000,1,9,9","+0077,1","+0077,2","10012,1",,,,,,"99999,9,09085,1",,,,"SYN04836871 36/50 /0601 10077 20077 39085 40012 5////=",
"36871099999","2019-03-02T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","004600,1,9,9","+0079,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/46 /0101 10079 2//// 3//// 4//// 5////=",
"36871099999","2019-03-02T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","009000,1,9,9","+0048,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/59 /0000 10048 2//// 3//// 4//// 5////=",
"36871099999","2019-03-02T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","001700,1,9,9","+0012,1","+9999,9","99999,9",,,,,"240,M,+0087,1",,,,,"SYN05836871 36/17 /2901 10012 2//// 3//// 4//// 5//// 333 10087=",
"36871099999","2019-03-02T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","004300,1,9,9","+0013,1","+9999,9","99999,9",,,,,"120,M,+0087,1",,,,,"SYN05836871 32/43 /2900 10013 2//// 3//// 4//// 5//// 333 10087=",
"36871099999","2019-03-02T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","014000,1,9,9","+0038,1","+0038,1","10098,1",,,,,,"99999,9,09150,1",,,,"SYN04836871 46/64 /3001 10038 20038 39150 40098 5////=",
"36871099999","2019-03-03T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","007000,1,9,9","+0050,1","+0050,1","10138,1",,,,,,"99999,9,09190,1","2,1,040,1,+999,9",,,"SYN04836871 46/57 /3602 10050 20050 39190 40138 52040=",
"36871099999","2019-03-03T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","005000,1,9,9","+0056,1","+9999,9","99999,9","00,0060,3,1",,,,,,,,,"SYN05436871 16/50 /0000 10056 2//// 3//// 4//// 5//// 60060=",
"36871099999","2019-03-03T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","210,1,N,0010,1","99999,9,9,N","003400,1,9,9","+0034,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/34 /2101 10034 2//// 3//// 4//// 5////=",
"36871099999","2019-03-03T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","007000,1,9,9","+0039,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/57 /0000 10039 2//// 3//// 4//// 5////=",
"36871099999","2019-03-03T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","005000,1,9,9","-0010,1","+9999,9","99999,9","00,0040,3,1",,,,"120,M,+0056,1",,,,,"SYN06436871 16/50 /2801 11010 2//// 3//// 4//// 5//// 60040 333 10056=",
"36871099999","2019-03-03T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","011000,1,9,9","-0025,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/61 /0000 11025 2//// 3//// 4//// 5////=",
"36871099999","2019-03-04T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0025,1","-0025,1","10183,1",,,,,,"99999,9,09205,1",,,,"SYN04836871 46/// /2701 11025 21025 39205 40183 5////=",
"36871099999","2019-03-04T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","013000,1,9,9","+0008,1","+9999,9","99999,9",,,,,,,,,,"SYN07436871 36/63 /0000 10008 2//// 3//// 4//// 5//// 333 55000 555 21026 7004/=",
"36871099999","2019-03-04T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0069,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 36/70 /0101 10069 2//// 3//// 4//// 5////=",
"36871099999","2019-03-04T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","016000,1,9,9","+0090,1","+0090,1","10114,1",,,,,,"99999,9,09182,1",,,,"SYN04836871 46/66 /0401 10090 20090 39182 40114 5////=",
"36871099999","2019-03-04T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","015000,1,9,9","+0081,1","+0081,1","10153,1",,,,,,"99999,9,09215,1","2,1,033,1,+999,9",,,"SYN04836871 46/65 /2901 10081 20081 39215 40153 52033=",
"36871099999","2019-03-04T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","99999,9",,,,,"240,M,+0093,1",,,,,"SYN05836871 36/// /2901 10059 2//// 3//// 4//// 5//// 333 10093=",
"36871099999","2019-03-04T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","300,1,N,0010,1","99999,9,9,N","018000,1,9,9","+0043,1","+9999,9","99999,9",,,,,"120,M,+0093,1",,,,,"SYN05836871 36/68 /3001 10043 2//// 3//// 4//// 5//// 333 10093=",
"36871099999","2019-03-04T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0059,1","+9999,9","99999,9",,,,,"240,M,+0093,1",,,,,"SYN05836871 36/// /2901 10059 2//// 3//// 4//// 5//// 333 10093=",
"36871099999","2019-03-05T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","001500,1,9,9","+0025,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/15 /0801 10025 2//// 3//// 4//// 5////=",
"36871099999","2019-03-05T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","000200,1,9,9","+0013,1","+9999,9","99999,9","00,0006,3,1",,,,,,,,,"SYN05436871 16/02 /0401 10013 2//// 3//// 4//// 5//// 69960=",
"36871099999","2019-03-05T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","003900,1,9,9","+0040,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/39 /1501 10040 2//// 3//// 4//// 5////=",
"36871099999","2019-03-05T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0050,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /1701 10050 2//// 3//// 4//// 5////=",
"36871099999","2019-03-05T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0014,1","+9999,9","99999,9","00,0002,3,1",,,,"120,M,+0051,1",,,,,"SYN06436871 16/// /2801 11014 2//// 3//// 4//// 5//// 69920 333 10051=",
"36871099999","2019-03-05T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0000 11023 2//// 3//// 4//// 5////=",
"36871099999","2019-03-06T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /2701 11016 2//// 3//// 4//// 5////=",
"36871099999","2019-03-06T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0010,1","+9999,9","99999,9",,,,,,,,,,"SYN07436871 36/// /0000 10010 2//// 3//// 4//// 5//// 333 55007 555 21025 7992/=",
"36871099999","2019-03-06T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","008000,1,9,9","+0075,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 36/58 /0401 10075 2//// 3//// 4//// 5////=",
"36871099999","2019-03-06T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0087,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0501 10087 2//// 3//// 4//// 5////=",
"36871099999","2019-03-06T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0026,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0801 10026 2//// 3//// 4//// 5////=",
"36871099999","2019-03-06T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0003,1","+9999,9","99999,9",,,,,"240,M,+0088,1",,,,,"SYN05836871 36/// /0401 10003 2//// 3//// 4//// 5//// 333 10088=",
"36871099999","2019-03-06T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","000100,1,9,9","+0000,1","+9999,9","99999,9",,,,,"120,M,+0088,1",,,,,"SYN05836871 36/01 /0000 10000 2//// 3//// 4//// 5//// 333 10088=",
"36871099999","2019-03-06T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 42/// /0400 10002 2//// 3//// 4//// 5////=",
"36871099999","2019-03-07T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0020,1","99999,9,9,N","999999,9,9,9","+0002,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 42/// /2702 10002 2//// 3//// 4//// 5////=",
"36871099999","2019-03-07T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","+0021,1","+9999,9","99999,9",,"0001,3,1,000050,9,9",,,,,,,,"SYN08036871 36/// /0000 10021 2//// 3//// 4//// 5//// 333 4/997 55064 555 20000 7000/=",
"36871099999","2019-03-07T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","110,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0040,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 36/// /1101 10040 2//// 3//// 4//// 5////=",
"36871099999","2019-03-07T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0036,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0701 10036 2//// 3//// 4//// 5////=",
"36871099999","2019-03-07T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0020,1","+9999,9","99999,9",,,,,"240,M,+0049,1",,,,,"SYN05836871 36/// /0901 10020 2//// 3//// 4//// 5//// 333 10049=",
"36871099999","2019-03-07T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0000,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /1701 10000 2//// 3//// 4//// 5////=",
"36871099999","2019-03-08T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0000 11004 2//// 3//// 4//// 5////=",
"36871099999","2019-03-08T06:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","040,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0038,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 36/// /0401 10038 2//// 3//// 4//// 5////=",
"36871099999","2019-03-08T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0081,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /1301 10081 2//// 3//// 4//// 5////=",
"36871099999","2019-03-08T12:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0071,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0101 10071 2//// 3//// 4//// 5////=",
"36871099999","2019-03-08T15:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","290,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0018,1","+9999,9","99999,9",,,,,"240,M,+0093,1",,,,,"SYN05836871 36/// /2901 10018 2//// 3//// 4//// 5//// 333 10093=",
"36871099999","2019-03-08T18:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","999,9,C,9999,9","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","99999,9",,,,,"120,M,+0093,1",,,,,"SYN05836871 36/// /0000 11011 2//// 3//// 4//// 5//// 333 10093=",
"36871099999","2019-03-08T21:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /2701 11018 2//// 3//// 4//// 5////=",
"36871099999","2019-03-09T00:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /2801 11024 2//// 3//// 4//// 5////=",
"36871099999","2019-03-09T03:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0016,1","+9999,9","99999,9",,,,,,,,,,"SYN07436871 36/// /2701 10016 2//// 3//// 4//// 5//// 333 55064 555 21024 7000/=",
"36871099999","2019-03-09T09:00:00","4","43.1833333","76.75","810.0","KARASAYSKY, KZ","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0078,1","+9999,9","99999,9",,,,,,,,,,"SYN04836871 46/// /0601 10078 2//// 3//// 4//// 5////=",
