latitude,longitude,altitude (m)
42.99662123,77.00135655,3295.1
42.99669783,77.00107983,3289.6
42.99688629,77.00062365,3272.3
42.9970285,77.00031948,3258.8
42.99715544,77.00007786,3247.3
42.99731469,76.99951165,3233
42.99760631,76.99892619,3221.2
42.99774046,76.99847545,3223
42.99799423,76.99763804,3232.4
42.9982168,76.99688994,3235.6
42.99833916,76.99626473,3237.8
42.9983516,76.99601123,3239.5
42.99857133,76.99526827,3241.2
42.99883491,76.99437701,3244.3
42.99894878,76.99399998,3246.9
42.9991311,76.99339704,3253.4
42.99924353,76.99302241,3256.8
42.99937788,76.99257417,3260.8
42.99948912,76.99220163,3263.4
42.99960131,76.99182794,3266.2
42.99969108,76.99152911,3270.7
42.99987984,76.99092073,3285.9
42.99992916,76.9905775,3296.9
42.99997194,76.99024267,3308
43.00012911,76.98972227,3316.8
43.00025426,76.98928653,3315.8
43.00033535,76.98899887,3310.2
43.00052427,76.98828974,3284.3
43.00066278,76.98778607,3264
43.00073973,76.98749904,3251.8
43.00085775,76.98706575,3235.7
43.00097624,76.98663087,3221.1
43.0010779,76.98626545,3210.9
43.001139,76.98604581,3204.7
43.00134636,76.9853096,3193.7
43.00150104,76.98478737,3196
43.00159533,76.98448577,3202.7
43.0017604,76.98395909,3215.4
43.00192221,76.98343542,3228.5
43.00191136,76.98307546,3242.6
43.00182641,76.98276042,3258.9
43.00181696,76.9824024,3272.8
43.00180379,76.98204637,3284.3
43.00186444,76.98164736,3292.8
43.0017958,76.98126351,3301.9
43.00168322,76.98102737,3311.3
43.00145724,76.98098241,3323.5
43.00136413,76.9810997,3326.1
43.00112085,76.98130464,3333.7
43.0009249,76.98153946,3337.2
43.00078014,76.9818042,3334.6
43.0003633,76.98234896,3325.9
43.00021582,76.98261493,3319.3
42.99999759,76.98310406,3306.9
42.9998738,76.98329701,3303.9
42.99968182,76.98371254,3299.5
42.99952318,76.98405043,3299.7
42.99930349,76.98460759,3306.7
42.99921946,76.98490112,3309.5
42.999074,76.98541364,3317.3
42.99901459,76.98563156,3320.8
42.99884358,76.98627981,3340.2
42.99877045,76.98656519,3350.3
42.99863953,76.9870653,3365.9
42.99854577,76.98742172,3375.3
42.9983881,76.98793786,3377.5
42.99829437,76.98823586,3373.5
42.99819838,76.98853602,3362.3
42.99807361,76.98891539,3346.4
42.99794721,76.98929716,3332.4
42.99784695,76.98960254,3323.3
42.99765961,76.9902035,3311.4
42.99754662,76.99057586,3308.1
42.99738882,76.99109714,3303.8
42.9971442,76.99191359,3297.5
42.99710073,76.99206118,3296.9
42.99695762,76.99275642,3293.5
42.99679783,76.99328092,3291.2
42.99672913,76.99350617,3289.2
42.99654785,76.99410504,3283.9
42.99650494,76.99425219,3283.3
42.99635298,76.99476881,3282.3
42.99622299,76.99521133,3283.4
42.99609301,76.99565382,3288
42.99597773,76.99607799,3293.6
42.99583733,76.99657949,3302.2
42.9957546,76.99686894,3306.9
42.99567343,76.99715645,3310.8
42.99557319,76.99751377,3315.9
42.99543839,76.99800631,3326.4
42.99528851,76.9985624,3339
42.99513758,76.9991185,3352.2
42.99503538,76.99947589,3354.7
42.99489225,76.99993618,3352.1
42.9947208,77.00047842,3340.6
42.99462553,77.00078439,3333.4
42.99448778,77.00123657,3332.1
42.99434451,77.00173782,3333.1
42.99426461,77.00202246,3335.8
42.99415704,77.00238812,3339.6
42.99403384,77.00281848,3342.9
42.99393049,77.00317814,3344.9
42.99377245,77.0035101,3348.8
42.99368853,77.00379928,3351.4
42.99355534,77.0040523,3356.1
42.99337616,77.00426454,3362.5
42.99313412,77.00427059,3372.5
42.99290514,77.0040259,3382.3
42.99274335,77.00375015,3389.4
42.9925628,77.00354396,3397.8
42.99246087,77.00305725,3402.5
42.99235809,77.00257167,3406.6
42.99233201,77.00199552,3399.6
42.99231587,77.00182794,3397.7
42.99228424,77.00149141,3397.1
42.99235868,77.00083726,3394.1
42.99251184,77.0001348,3404.2
42.99256659,76.99978693,3415.2
42.99269215,76.99940075,3427.4
42.99287567,76.99885201,3444.7
42.99308174,76.9982308,3463
42.99319633,76.9978597,3466.9
42.99341007,76.99732015,3462.1
42.99353355,76.99707562,3453.4
42.9936767,76.99676003,3442.5
42.99385577,76.99630611,3421.6
42.99393799,76.99596856,3409.4
42.99408342,76.99559851,3389
42.9943477,76.99498471,3356.4
42.99452604,76.99452705,3341.9
42.99466947,76.99402017,3334
42.99485286,76.99360855,3330.2
42.99500194,76.99309527,3327.4
42.99521606,76.99254803,3321.9
42.99539301,76.99214196,3317.3
42.99555647,76.99180199,3314.5
42.99566639,76.99143222,3315.5
42.99583487,76.99108816,3317.5
42.99599455,76.99056623,3322.4
42.99620862,76.9900739,3328.1
42.99638331,76.9894843,3332.1
42.99649247,76.98911586,3333.7
42.99664526,76.98860013,3334.9
42.996761,76.98822753,3340.3
42.99696294,76.98780457,3354.2
42.99711366,76.98735175,3369
42.99721331,76.98705112,3379.1
42.99740746,76.98645444,3392.7
42.99762955,76.98590116,3391.6
42.9976919,76.98568299,3389.6
42.99791843,76.98488328,3382.7
42.99796296,76.98473645,3383.1
42.99814095,76.98414956,3385
42.99824716,76.98378452,3384.2
42.99842289,76.98337707,3378.4
42.99858696,76.98279358,3375.7
42.99867701,76.98249999,3376.2
42.99879583,76.98213243,3384.9
42.99884248,76.98198578,3388.7
42.99898261,76.9815465,3399.9
42.99907336,76.98107876,3412.2
42.99914171,76.98086009,3417.7
42.9991794,76.98053959,3421.6
42.99927949,76.98000102,3425.7
42.99920803,76.97962255,3427.6
42.99908924,76.97938904,3430
42.99882289,76.9792428,3432.9
42.99850319,76.97906728,3435.1
42.99826961,76.97902322,3437.2
42.9979095,76.97899376,3441.1
42.99776383,76.97908144,3444.2
42.99734272,76.97927054,3448.8
42.99707595,76.97954652,3450.6
42.99688317,76.97977901,3453.7
42.99649491,76.98031748,3462.4
42.99639547,76.9806807,3468.2
42.99629102,76.9810436,3472.5
42.99616995,76.98147862,3476.4
42.9960479,76.98191332,3480.4
42.99590619,76.98241975,3485.8
42.99580886,76.98278048,3489.9
42.99568802,76.98321368,3490.6
42.99550902,76.9837269,3477.1
42.99527217,76.98439189,3449.2
42.99513574,76.98476461,3429.3
42.99498849,76.98532152,3399.9
42.99485281,76.98587797,3374.3
42.99480142,76.98620849,3364.6
42.9946767,76.98658295,3354.3
42.99462219,76.98698034,3353.6
42.99454401,76.98727085,3356
42.99444677,76.98763316,3359.1
42.9944176,76.98795453,3359.8
42.99428564,76.98839655,3360.8
42.99407187,76.98906907,3348.4
42.99392341,76.98952167,3342.9
42.99379498,76.98996269,3338.8
42.99362424,76.99055004,3342.3
42.99356264,76.99076863,3344
42.99344739,76.99119998,3350.7
42.99327238,76.99184731,3361
42.99323263,76.99199158,3362.6
42.99311257,76.99242492,3368.5
42.99299091,76.99285889,3376.2
42.99287591,76.99328701,3385.1
42.99273936,76.99360358,3400.4
42.99263831,76.9940735,3423.1
42.99251304,76.99437846,3442
42.99240898,76.99484723,3468.2
42.99226045,76.99551296,3507.3
42.99217411,76.99595977,3533.9
42.99211629,76.9962735,3549.4
42.99205166,76.99654149,3563.1
42.99195354,76.99689278,3567.6
42.99181451,76.99715275,3568.9
42.99163885,76.99768268,3561.2
42.99143408,76.99811037,3552.1
42.9912797,76.99838681,3546.4
42.99112993,76.99865897,3541.1
42.99093671,76.99925983,3525
42.99077216,76.99959756,3520.9
42.99059752,76.9999463,3516.3
42.9904781,77.00032164,3512.9
42.99034898,77.00057196,3515.5
42.99017866,77.00096516,3520.6
42.98996547,77.00131809,3532.8
42.98976142,77.00147662,3562.2
42.98961598,77.00147337,3584.3
42.98938036,77.00144704,3619.3
42.98918869,77.00141165,3646.3
42.98898709,77.00129077,3661
42.9887664,77.00100833,3667.4
42.98869361,77.00086974,3667
42.98871232,77.00033944,3654.4
42.98872708,76.99986187,3649.9
42.98884188,76.99926421,3651.8
42.98896817,76.99888798,3659.6
42.98910399,76.99850429,3671
42.9892257,76.99813333,3683.7
42.98941689,76.99759664,3699.3
42.9895183,76.99724456,3700.3
42.9896651,76.99680095,3699.1
42.98978486,76.99632758,3681
42.98987178,76.99588024,3659.3
42.98996405,76.99537136,3628.1
42.99008504,76.99501643,3602
42.990158,76.99462767,3571.8
42.99021941,76.99424549,3542.6
42.99027474,76.99386516,3517
42.99034139,76.99353165,3495.4
42.99042175,76.99318726,3477.1
42.99066268,76.99239004,3443.3
42.99085633,76.99155457,3413.5
42.99090505,76.99134466,3406.9
42.99107776,76.9908799,3391.3
42.99116013,76.99058865,3389
42.99129593,76.99032684,3386.4
42.99147324,76.98973691,3388.6
42.99178092,76.98895079,3395.7
42.99207031,76.98823758,3403.4
42.99233403,76.98760077,3413.2
42.99257578,76.98679389,3414.8
42.99274283,76.98638997,3408.9
42.99288846,76.98587911,3405.3
42.99317324,76.98517126,3415.9
42.99327152,76.98487518,3424.4
42.99347196,76.98435121,3449.9
42.99366699,76.98383163,3476.2
42.99372143,76.98368397,3483.8
42.9939774,76.98302061,3519.2
42.99417447,76.98250855,3547.2
42.99427828,76.98214852,3540.6
42.99436543,76.98178956,3534.2
42.99457864,76.98085182,3496.7
42.99469908,76.98034341,3478.8
42.99478683,76.97997899,3467
42.99489326,76.97954052,3454.5
42.99493091,76.97939422,3450.1
42.99506899,76.97888206,3441.1
42.99517242,76.97851656,3438.4
42.99517289,76.97809285,3440.6
42.99516114,76.97774427,3445.5
42.99512907,76.97746933,3450.2
42.99499047,76.97696423,3466.6
42.99473293,76.97664884,3480.5
42.99447989,76.97667804,3484
42.99435549,76.97686489,3480.7
42.99415906,76.97709616,3477.3
42.99394311,76.9774008,3474.5
42.99372719,76.97770561,3476.2
42.99354575,76.97811304,3478.5
42.99337559,76.97852218,3483
42.99315027,76.97914953,3495.4
42.9930105,76.97973256,3516.5
42.99282006,76.98035715,3546.2
42.99278893,76.98050177,3553.2
42.99264541,76.98122123,3583.9
42.99256163,76.98157938,3597.8
42.99236645,76.98222548,3589.9
42.99227998,76.98244317,3583.7
42.99212917,76.98298259,3552.2
42.99203589,76.9833784,3529.7
42.99186711,76.98399577,3505.7
42.99178455,76.98439371,3491.1
42.99167926,76.98486599,3475.7
42.99154333,76.98548224,3466.5
42.99148097,76.98587817,3462
42.99136866,76.98624425,3458.5
42.99122452,76.98668692,3452.8
42.99104783,76.98720738,3440.8
42.99092126,76.98758008,3432.8
42.99082808,76.98787554,3429.3
42.99065722,76.98846024,3425.6
42.99055127,76.98882531,3425.8
42.99044283,76.98919147,3426
42.99035341,76.9894857,3425.6
42.99024424,76.9898523,3426.2
42.99009476,76.99018275,3432.2
42.98993191,76.99058167,3442.9
42.98979694,76.99090349,3452.4
42.98960229,76.99144043,3467.9
42.98945782,76.99176605,3476.8
42.98932527,76.99226465,3485.9
42.98917105,76.992655,3496.2
42.9891383,76.99279392,3501.6
42.98900647,76.99310972,3517.5
42.98893601,76.99344833,3533.9
42.98885881,76.99384822,3560
42.9887714,76.99431065,3589.5
42.98875108,76.99443907,3597.8
42.98868031,76.9948863,3626.2
42.98860112,76.99539236,3663.7
42.98849289,76.99573865,3692.6
42.98843609,76.99616605,3725
42.98840444,76.9964081,3743.5
42.98831163,76.99685927,3767.7
42.98827617,76.99704865,3771.1
42.988191,76.99733141,3778.3
42.98803835,76.9978294,3779.8
42.98793459,76.9981805,3776.9
42.98781998,76.99854149,3772.7
42.98772606,76.99883226,3769.8
42.9875403,76.99910943,3778.4
42.98740382,76.9994159,3785
42.98716443,76.99976963,3808.7
42.9870561,76.9998222,3822.7
42.98676789,76.99984503,3861.3
42.98659313,76.99976026,3879.6
42.98646417,76.99943014,3884.2
42.98644839,76.99926874,3882.2
42.98646987,76.99891912,3875.5
42.98654425,76.99836674,3864
42.98665121,76.99796202,3855.1
42.98676588,76.99749711,3848
42.98682082,76.997239,3832.5
42.98682224,76.99689971,3815.6
42.98687984,76.9964733,3791.4
42.98698155,76.99595658,3758.5
42.9870467,76.99563119,3740.1
42.98709245,76.99537451,3727
42.98722051,76.99466298,3696
42.98731029,76.99431722,3684
42.98749687,76.9935618,3653.8
42.98754773,76.99317897,3637.1
42.98760283,76.99285063,3620.9
42.9877326,76.99223876,3594.6
42.98801486,76.9913564,3567.9
42.98821089,76.9906436,3559.5
42.98830882,76.99028684,3555
42.98848529,76.98964392,3549.6
42.98870502,76.98885533,3541.9
42.98874616,76.98871134,3540.2
42.98890615,76.98831462,3531.2
42.9889959,76.987959,3525.6
42.98916467,76.98749272,3514.1
42.98930964,76.9870985,3502.9
42.98954366,76.98647715,3495.5
42.98965378,76.98611246,3497.3
42.98989867,76.98555449,3500.5
42.98999205,76.98526188,3502.5
42.99009884,76.98489882,3508
42.99030866,76.98431027,3525.5
42.99042942,76.98401399,3537.6
42.99069251,76.98335264,3569.5
42.99079176,76.98306262,3580.2
42.99087097,76.98267107,3596
42.99092774,76.98235251,3611.8
42.99102121,76.98196213,3633.2
42.99114923,76.9815015,3649.6
42.99131755,76.98093035,3650.9
42.99135428,76.98078762,3649.2
42.99149101,76.98014301,3624.3
42.99159474,76.97963861,3605.6
42.99171306,76.97913295,3587.4
42.99176535,76.97891585,3582.3
42.99192322,76.97850978,3568.9
42.9920186,76.9781476,3561.8
42.9922463,76.97769551,3547
42.9922653,76.9776228,3545.8
42.99244665,76.97696995,3543.7
42.99255361,76.97660853,3545.6
42.99259639,76.97646397,3548.5
42.99269294,76.97617792,3554
42.9928427,76.97558176,3569.1
42.99289207,76.97527044,3578.6
42.99289372,76.97493276,3589.4
42.9927917,76.97470735,3596.9
42.99259189,76.97459583,3606.6
42.99242597,76.974586,3613.9
42.99193341,76.97489453,3632.4
42.99173191,76.97519822,3635.3
42.99146469,76.97571558,3642.7
42.99126394,76.97618789,3646.6
42.99117612,76.9763041,3650.4
42.9910737,76.97666273,3648.8
42.9908096,76.97750047,3661.7
42.99068483,76.97800381,3675.9
42.99063589,76.97821978,3681.3
42.99056592,76.9785066,3687.9
42.99047009,76.9788636,3696.3
42.99035573,76.97921855,3707.9
42.99028887,76.9796495,3720.7
42.99018503,76.98021909,3732.8
42.99001076,76.98078489,3738.2
42.98991571,76.98106815,3726.9
42.98973676,76.98149502,3705.3
42.98955673,76.98192434,3681.2
42.9893386,76.98242891,3652.3
42.98920689,76.98271971,3635.3
42.98892473,76.98355124,3594
42.98871852,76.98413383,3573.9
42.98859492,76.98449792,3568.4
42.98835949,76.98529273,3564.6
42.98814088,76.98608314,3572.1
42.98807204,76.98636735,3577.3
42.9880009,76.98665181,3582.8
42.98788011,76.98721298,3606.5
42.98781403,76.98755928,3620.5
42.9876956,76.98811533,3634.4
42.98755512,76.98861372,3643.1
42.98735296,76.98932576,3646.7
42.98717862,76.98996278,3654.3
42.98716021,76.9900331,3655.5
42.98706819,76.99038441,3663.7
42.98695103,76.99087011,3675.3
42.98688253,76.99114787,3679.4
42.98683036,76.99135636,3682.6
42.98667144,76.99198194,3697.8
42.98660154,76.99231902,3707.5
42.98651273,76.9926655,3718.5
42.98644347,76.99294137,3726.3
42.98642617,76.99301028,3728.2
42.98630657,76.99349134,3739.8
42.98623846,76.99376561,3746.2
42.98618744,76.99397106,3750.7
42.98611527,76.9943052,3758.9
42.98601881,76.99476862,3773.2
42.98588063,76.99519599,3791.7
42.98576912,76.99543426,3807.3
42.98572333,76.9957472,3821.9
42.98565909,76.99584046,3829.6
42.98554934,76.99618853,3850.2
42.98550337,76.99638652,3860.8
42.98539322,76.99673247,3881.6
42.98530084,76.99700931,3899.1
42.98520166,76.99723516,3912.8
42.98497258,76.99770781,3930.6
42.98475321,76.99760947,3923.7
42.98450315,76.99735892,3909.9
42.98432267,76.99695544,3890.4
42.98415143,76.99654214,3870.7
42.98408762,76.99600428,3853.1
42.984108,76.99593452,3852.1
42.98420589,76.99529986,3844.7
42.98437095,76.99474,3840.1
42.98447454,76.99438972,3839.5
42.98457952,76.99403871,3840.1
42.98469573,76.99368169,3844.6
42.98491949,76.99320488,3852.5
42.98520095,76.99246246,3845.4
42.98534757,76.99202535,3832
42.98556344,76.99148524,3812.7
42.9857634,76.99083717,3788.8
42.9858994,76.99046021,3774.2
42.98613168,76.98966955,3751.4
42.98665637,76.98846649,3715.6
42.9868365,76.98793999,3696.3
42.98702125,76.9872155,3663.8
42.98717397,76.98662563,3631
42.98724663,76.98627531,3620.5
42.9874377,76.98573663,3602.2
42.98759546,76.98516319,3596.6
42.98769746,76.98497888,3593.6
42.98793802,76.98425335,3599.3
42.98798094,76.9841093,3601.4
42.98822723,76.98328043,3625
42.98834987,76.98281619,3648.6
42.98857091,76.98223976,3676.3
42.98876774,76.98173745,3700.4
42.98892313,76.98127965,3728.4
42.98919739,76.98064216,3764.4
42.98928016,76.98043079,3770.5
42.98943037,76.98000876,3780.3
42.98958024,76.97958784,3784.4
42.98968934,76.97923678,3781.4
42.9898138,76.97874237,3772.1
42.98983738,76.97852653,3771
42.98996663,76.97795663,3755.8
42.99002442,76.97750147,3750.2
42.99010393,76.97704995,3749
42.99012443,76.97697918,3747.8
42.99027667,76.97641001,3736.1
42.99036685,76.97605265,3729.4
42.99039618,76.97566336,3730.8
42.99040551,76.97542172,3732.9
42.99051999,76.97482562,3731.7
42.99053083,76.9744176,3737.6
42.99050124,76.97415221,3744.1
42.99033464,76.97380879,3760
42.99019681,76.97373021,3770.5
42.99001432,76.97403583,3780.2
42.98989334,76.97429456,3786.4
42.98967424,76.97474091,3798.8
42.98955878,76.97500005,3806
42.98952255,76.97514227,3808.4
42.98935254,76.97561339,3821.1
42.98925607,76.97580022,3829.1
42.98917571,76.97615648,3838.9
42.98902232,76.97662784,3858
42.98889098,76.97702761,3876.9
42.98882708,76.97738316,3889
42.98855602,76.97817277,3911.4
42.9884327,76.97851714,3904.3
42.98810928,76.97913059,3865.4
42.98777774,76.97996613,3829.1
42.98750888,76.9805694,3810.6
42.98737615,76.98092111,3799.6
42.98726085,76.98120338,3789.4
42.98711834,76.98155726,3776.8
42.98698208,76.98191216,3761.8
42.9868151,76.98233963,3741.7
42.98662204,76.98277114,3720.9
42.9863193,76.98356244,3693.4
42.98603124,76.98449223,3689.7
42.98582592,76.98527235,3696.8
42.9857235,76.98569488,3705.9
42.98560302,76.98618716,3717.1
42.98544292,76.98640783,3729.1
42.98530631,76.98703323,3749.7
42.98521177,76.98757904,3770.6
42.98510064,76.98795456,3792.3
42.98499319,76.98849873,3817.7
42.98490497,76.98873622,3830.8
42.98469738,76.98957813,3865.8
42.98457675,76.99011961,3877.8
42.98444259,76.99043231,3880.8
42.98418396,76.9909799,3878.6
42.98390532,76.99153795,3861.5
42.98380795,76.99182417,3856.5
42.98360209,76.99229113,3852.1
42.98337639,76.99282772,3847.4
42.98330565,76.99304218,3845.2
42.98305825,76.99341698,3840.2
42.98289029,76.99374632,3836.8
42.98272454,76.99407477,3833.4
42.98255932,76.99440316,3829.5
42.98237257,76.99480244,3823.7
42.98225214,76.99498884,3820.5
42.98208292,76.99531996,3813
42.98195462,76.99551087,3808.2
42.9817018,76.99583245,3799.5
42.98141869,76.99605543,3791.1
42.98095685,76.99626591,3779
42.9808099,76.99611723,3777.7
42.98080988,76.99559155,3783.9
42.98083625,76.9955179,3785
42.98084089,76.99516571,3790.6
42.98087298,76.99485477,3794.6
42.98090335,76.99454471,3796.8
42.98095503,76.99416376,3799.8
42.98098541,76.99385363,3802.5
42.98113488,76.99324458,3811.3
42.98124018,76.99277898,3821.7
42.98150715,76.99187671,3842.2
42.98171207,76.99136107,3859
42.98186234,76.99099241,3871.2
42.98203129,76.99055582,3880.9
42.98220279,76.99022816,3887.1
42.98231708,76.9898751,3893.7
42.98254882,76.98933948,3899.8
42.98301966,76.9885843,3937
42.98323305,76.9881842,3947.8
42.98338666,76.98773846,3938.3
42.98353502,76.98722863,3916.1
42.98360304,76.98688949,3904.9
42.98370592,76.98658124,3890.8
42.98384133,76.98613394,3871.6
42.98401877,76.9855443,3853.5
42.98414677,76.98522659,3843.1
42.98431842,76.98470066,3835.6
42.98446176,76.98437904,3829.8
42.98457488,76.98402606,3829.7
42.98483707,76.98335057,3828.6
42.98498799,76.9829592,3827
42.98531471,76.98227919,3834.4
42.98569652,76.98149237,3858.3
42.98592261,76.98109917,3869.8
42.986229,76.98042882,3890.3
42.98633939,76.98015055,3899
42.98656904,76.97969251,3908.5
42.98681618,76.97909531,3920.9
42.98695685,76.97867986,3930.4
42.98712777,76.97826871,3942.4
42.98724682,76.97799638,3953.1
42.98741379,76.97758803,3970.5
42.98753845,76.97724669,3976.6
42.98771839,76.9768621,3972.1
42.98790867,76.97625977,3957.7
42.98807164,76.97572229,3940.5
42.98814934,76.9753695,3932.1
42.98833224,76.97475777,3914.1
42.98848738,76.97428626,3900.4
42.98856647,76.9740066,3895.7
42.98866536,76.9736569,3892.1
42.98870493,76.97351698,3890.9
42.98885638,76.97295437,3885.8
42.98890488,76.97257629,3885.8
42.98894561,76.97219463,3879.2
42.98885801,76.9719028,3884.2
42.98874429,76.97175749,3894.4
42.98856177,76.97173422,3913.2
42.98833322,76.97192574,3936.7
42.98817382,76.97215757,3950.5
42.98788004,76.97271407,3968.4
42.98744416,76.97342641,3991.1
42.98719321,76.97407719,4005.7
42.98698067,76.97451206,4023
42.98689903,76.97486084,4032
42.98682494,76.97497494,4038.4
42.98674607,76.97532335,4042.6
42.98654294,76.97584564,4046.1
42.98634583,76.9762962,4043.6
42.98615831,76.97674881,4046.4
42.98611271,76.97688484,4045.8
42.98591786,76.97749925,4046.3
42.98562535,76.97805972,4036.5
42.98538274,76.97857772,4027.5
42.98528656,76.97885106,4020.4
42.98502005,76.97936978,4013.1
42.98483654,76.9797548,4001.9
42.98467253,76.98007126,3995.9
42.98456407,76.98034651,3989
42.98442188,76.98059474,3987.2
42.98423101,76.9811475,3979.8
42.98414685,76.98125788,3982.1
42.98405251,76.98153471,3980.1
42.98394919,76.98188043,3976.3
42.98373742,76.98240568,3978.3
42.98363813,76.98275114,3976.7
42.98347672,76.98323696,3972.1
42.98325026,76.98393155,3968.6
42.98309542,76.98441801,3970.5
42.9829672,76.98483456,3972.3
42.98291181,76.98504142,3972.6
42.98270323,76.98563221,3980.2
42.98260852,76.98597681,3982.6
42.98244533,76.98649144,3989.3
42.98241123,76.98662805,3988.6
42.98228591,76.98704288,3983.5
42.98202138,76.98768579,3964.5
42.98168675,76.98830967,3937.1
42.98151261,76.98880549,3926.1
42.98136303,76.98923139,3917
42.98124237,76.98941503,3914.6
42.98105448,76.98991759,3903.5
42.98084456,76.99032071,3892
42.98076395,76.99053703,3885.2
42.98053941,76.99094682,3871.1
42.98033852,76.99145869,3852
42.98007502,76.99194868,3835.4
42.97988769,76.99222322,3823.4
42.97969649,76.9925,3808.5
42.97958542,76.99279423,3799.4
42.97937349,76.99320536,3785.3
42.97927099,76.99349689,3778.9
42.97914338,76.99386152,3772.9
42.97906674,76.99408055,3770.3
