"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AJ1","AL1","AY1","AY2","AZ1","AZ2","GA1","GA2","GA3","GE1","GF1","IA1","KA1","MA1","MD1","MW1","OD1","REM","EQD"
"36870099999","2022-08-07T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0234,1","+0133,1","10031,1",,,,,,,,"02,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,02,1,99,9,99999,9,99,9,99,9",,"120,M,+0326,1","99999,9,09114,1","2,1,001,1,+999,9",,,"SYN06436870 329// 50000 10234 20133 39114 40031 52001 82071 333 10326=",
"36870099999","2022-08-07T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0229,1","+0122,1","10023,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","06,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09106,1","8,1,008,1,+999,9",,,"SYN05436870 429// 60000 10229 20122 39106 40023 58008 80001=","Q01    003SCCGA1"
"36870099999","2022-08-08T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0214,1","+0118,1","10044,1",,,,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09120,1","3,1,014,1,+999,9",,"3,99,0020,1,999","SYN07436870 42997 60000 10214 20118 39120 40044 53014 83031 333 91102 555 10020=",
"36870099999","2022-08-08T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","080,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0222,1","+0121,1","10057,1",,,,,,,,"05,1,+01250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,01250,1,99,9,99,9",,,"99999,9,09134,1","2,1,014,1,+999,9",,,"SYN08636870 32697 70801 10222 20121 39134 40057 52014 85930 333 55087 555 20206 30019 7000/=",
"36870099999","2022-08-08T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0255,1","+0131,1","10035,1",,,,,,,,"06,1,+01250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,01250,1,99,9,99,9",,"240,N,+0206,1","99999,9,09124,1","8,1,010,1,+999,9",,,"SYN06436870 32697 80501 10255 20131 39124 40035 58010 8697/ 333 20206=",
"36870099999","2022-08-08T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0299,1","+0109,1","10002,1",,,,,,,,"05,1,+01250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","07,99,1,05,1,99,9,01250,1,99,9,99,9",,,"99999,9,09106,1","7,1,018,1,+999,9",,,"SYN05436870 42698 71701 10299 20109 39106 40002 57018 85930=",
"36870099999","2022-08-08T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","020000,1,9,9","+0298,1","+0103,1","10004,1",,,,,,,,"05,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,05,1,99,9,99999,9,99,9,99,9",,,"99999,9,09107,1","3,1,001,1,+999,9",,,"SYN06436870 42998 60000 10298 20103 39107 40004 53001 85031 555 10031=",
"36870099999","2022-08-08T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","260,1,N,0010,1","22000,1,9,N","999999,9,9,9","+0188,1","+0141,1","10058,1","00,0020,3,1",,,"8,1,02,1","8,1,02,1",,,"04,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","04,99,1,04,1,99,9,99999,9,99,9,99,9",,"120,M,+0320,1","99999,9,09126,1","8,1,023,1,+999,9","25,1",,"SYN07636870 119// 42601 10188 20141 39126 40058 58023 60020 72588 84030 333 10320=",
"36870099999","2022-08-08T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0199,1","+0113,1","10061,1",,,,,,,,"06,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","06,99,1,06,1,99,9,99999,9,99,9,99,9",,,"99999,9,09130,1","3,1,004,1,+999,9",,,"SYN05436870 429// 60000 10199 20113 39130 40061 53004 86030=",
"36870099999","2022-08-09T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","020000,1,9,9","+0182,1","+0123,1","10067,1",,,,"8,1,02,1","1,1,02,1",,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09132,1","2,1,002,1,+999,9","02,1","3,99,0120,1,999","SYN08036870 41998 20901 10182 20123 39132 40067 52002 70281 82030 333 91112 555 11015=",
"36870099999","2022-08-09T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","22000,1,9,N","020000,1,9,9","+0290,1","+0097,1","10023,1","00,0007,3,1",,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","03,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0176,1","99999,9,09122,1","8,1,011,1,+999,9",,,"SYN07036870 12998 30201 10290 20097 39122 40023 58011 69970 80001 333 20176=","Q01    003SCCGA1"
"36870099999","2022-08-09T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","100,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0301,1","+0092,1","10010,1",,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,,"99999,9,09113,1","7,1,009,1,+999,9",,,"SYN05436870 42697 21001 10301 20092 39113 40010 57009 82100=",
"36870099999","2022-08-09T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0292,1","+0101,1","10007,1",,,,,,,,"02,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,02,1,99,9,00800,1,99,9,99,9",,,"99999,9,09108,1","7,1,005,1,+999,9",,,"SYN06436870 42598 80501 10292 20101 39108 40007 57005 82971 555 10034=",
"36870099999","2022-08-09T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0256,1","+0142,1","10031,1",,,,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,"240,M,+0315,1","99999,9,09121,1","3,1,013,1,+999,9",,,"SYN06436870 325// 60000 10256 20142 39121 40031 53013 83901 333 10315=",
"36870099999","2022-08-09T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0210,1","+0142,1","10070,1",,,,,,,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,"120,M,+0315,1","99999,9,09143,1","2,1,022,1,+999,9",,,"SYN06436870 329// 80000 10210 20142 39143 40070 52022 8805/ 333 10315=",
"36870099999","2022-08-09T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0201,1","+0143,1","10050,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","05,99,1,00,1,99,9,99999,9,99,9,99,9",,,"99999,9,09122,1","8,1,021,1,+999,9",,,"SYN05436870 429// 50000 10201 20143 39122 40050 58021 80004=","Q01    003SCCGA1"
"36870099999","2022-08-10T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0211,1","+0149,1","10053,1",,,,,,,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09128,1","3,1,006,1,+999,9",,"3,99,0040,1,999","SYN07436870 42597 80000 10211 20149 39128 40053 53006 8697/ 333 91104 555 10020=",
"36870099999","2022-08-10T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0272,1","+0118,1","10041,1","00,0000,9,1",,,"8,1,02,1","2,1,02,1",,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,00800,1,99,9,99,9",,"240,N,+0196,1","99999,9,09134,1","8,1,006,1,+999,9","02,1",,"SYN07636870 11597 80101 10272 20118 39134 40041 58006 69900 70282 86971 333 20196=","Q01  00002PRCP00"
"36870099999","2022-08-10T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","010,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0280,1","+0102,1","10039,1",,,,,,,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09134,1","4,1,000,1,+999,9",,,"SYN05436870 42597 70101 10280 20102 39134 40039 54000 86931=",
"36870099999","2022-08-10T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","360,1,N,0020,1","99999,9,9,N","010000,1,9,9","+0278,1","+0120,1","10038,1",,,,,,,,"06,1,+00800,1,09,1","99,9,+99999,9,03,1","99,9,+99999,9,00,1","9,AGL   ,+99999,+99999","07,99,1,06,1,99,9,00800,1,99,9,99,9",,,"99999,9,09133,1","8,1,001,1,+999,9",,,"SYN06436870 42597 73602 10278 20120 39133 40038 58001 86971 555 10034=",
"36870099999","2022-08-10T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","999999,9,9,9","+0206,1","+0085,1","10066,1",,,,,,,,"01,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,,"99999,9,09136,1","7,1,002,1,+999,9",,,"SYN05436870 429// 12701 10206 20085 39136 40066 57002 81030=",
"36870099999","2022-08-11T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","270,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0192,1","+0096,1","10072,1",,,,,,,,"01,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,,"99999,9,09138,1","3,1,002,1,+999,9",,"3,99,0030,1,999","SYN07436870 42997 12701 10192 20096 39138 40072 53002 81030 333 91103 555 11015=",
"36870099999","2022-08-11T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","220,1,N,0010,1","22000,1,9,N","020000,1,9,9","+0221,1","+0116,1","10071,1",,,,,,,,"01,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,99999,9,99,9,99,9",,,"99999,9,09146,1","2,1,008,1,+999,9",,,"SYN08636870 32998 12201 10221 20116 39146 40071 52008 81030 333 55045 555 20188 30015 7003/=",
"36870099999","2022-08-11T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","170,1,N,0010,1","22000,1,9,N","020000,1,9,9","+0280,1","+0111,1","10053,1",,,,,,,,"03,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","03,99,1,03,1,99,9,99999,9,99,9,99,9",,"240,N,+0188,1","99999,9,09147,1","2,1,001,1,+999,9",,,"SYN06436870 32998 31701 10280 20111 39147 40053 52001 83030 333 20188=",
"36870099999","2022-08-11T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","170,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0301,1","+0105,1","10034,1",,,,,,,,"05,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","05,99,1,05,1,99,9,99999,9,99,9,99,9",,,"99999,9,09136,1","8,1,011,1,+999,9",,,"SYN05436870 42998 51701 10301 20105 39136 40034 58011 85030=",
"36870099999","2022-08-11T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","240,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0281,1","+0110,1","10057,1",,,,"9,1,02,1","8,1,02,1",,,"06,1,+01250,1,09,1","99,9,+99999,9,03,1",,"9,AGL   ,+99999,+99999","08,99,1,06,1,99,9,01250,1,99,9,99,9",,,"99999,9,09151,1","3,1,015,1,+999,9","95,1",,"SYN07036870 41697 82401 10281 20110 39151 40057 53015 79598 8697/ 555 11030=",
"36870099999","2022-08-11T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0228,1","+0121,1","10086,1","00,0007,3,1",,,"9,1,02,1","8,1,02,1",,,"08,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","08,99,1,08,1,99,9,99999,9,99,9,99,9",,"120,M,+0312,1","99999,9,09162,1","2,1,006,1,+999,9","03,1",,"SYN07636870 119// 80000 10228 20121 39162 40086 52006 69970 70398 8807/ 333 10312=",
"36870099999","2022-08-11T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0212,1","+0123,1","10098,1",,,,,,,,"07,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,"99999,9,09168,1","2,1,006,1,+999,9",,,"SYN05436870 429// 70901 10212 20123 39168 40098 52006 87030=",
"36870099999","2022-08-12T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0191,1","+0120,1","10109,1",,,,,,,,"07,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","07,99,1,07,1,99,9,99999,9,99,9,99,9",,,"99999,9,09172,1","2,1,004,1,+999,9",,"3,99,0080,1,999","SYN07436870 42997 70000 10191 20120 39172 40109 52004 87030 333 91108 555 10015=",
"36870099999","2022-08-12T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","020000,1,9,9","+0224,1","+0105,1","10098,1",,,,,,,,,,,,,,,"99999,9,09171,1","8,1,001,1,+999,9",,,"SYN08036870 32998 00000 10224 20105 39171 40098 58001 333 55079 555 20184 30015 7997/=",
"36870099999","2022-08-12T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","010000,1,9,9","+0292,1","+0110,1","10070,1",,,,,,,,"02,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,01250,1,99,9,99,9",,"240,N,+0184,1","99999,9,09166,1","7,1,005,1,+999,9",,,"SYN06436870 32697 20000 10292 20110 39166 40070 57005 82200 333 20184=",
"36870099999","2022-08-12T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","070,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0302,1","+0096,1","10060,1",,,,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","06,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09159,1","7,1,007,1,+999,9",,,"SYN05436870 42597 60701 10302 20096 39159 40060 57007 83901=",
"36870099999","2022-08-12T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0286,1","+0108,1","10064,1",,,,,,,,"03,1,+00800,1,09,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,00800,1,99,9,99,9",,,"99999,9,09159,1","4,1,000,1,+999,9",,,"SYN06436870 42597 50000 10286 20108 39159 40064 54000 83901 555 10031=",
"36870099999","2022-08-12T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0250,1","+0122,1","10083,1",,,,,,,,,,,,,,"240,M,+0317,1","99999,9,09166,1","3,1,007,1,+999,9",,,"SYN05836870 329// 00000 10250 20122 39166 40083 53007 333 10317=",
"36870099999","2022-08-12T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0215,1","+0123,1","10110,1",,,,,,,,,,,,,,"120,M,+0317,1","99999,9,09180,1","2,1,014,1,+999,9",,,"SYN05836870 329// 00000 10215 20123 39180 40110 52014 333 10317=",
"36870099999","2022-08-12T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0194,1","+0109,1","10111,1",,,,,,,,,,,,,,,"99999,9,09175,1","8,1,005,1,+999,9",,,"SYN04836870 429// 00000 10194 20109 39175 40111 58005=",
"36870099999","2022-08-13T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","020000,1,9,9","+0196,1","+0095,1","10109,1",,,,,,,,,,,,,,,"99999,9,09173,1","7,1,002,1,+999,9",,"3,99,0030,1,999","SYN06836870 42998 00000 10196 20095 39173 40109 57002 333 91103 555 10016=",
"36870099999","2022-08-13T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","020,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0226,1","+0116,1","10105,1",,,,,,,,,,,,,,,"99999,9,09178,1","3,1,005,1,+999,9",,,"SYN08036870 32997 00201 10226 20116 39178 40105 53005 333 55089 555 20186 30014 7000/=",
"36870099999","2022-08-13T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","120,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0286,1","+0090,1","10083,1",,,,,,,,"99,9,+99999,9,02,1",,,"9,AGL   ,+99999,+99999","02,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,N,+0186,1","99999,9,09176,1","8,1,002,1,+999,9",,,"SYN06436870 32997 21201 10286 20090 39176 40083 58002 80005 333 20186=","Q01    003SCCGA1"
"36870099999","2022-08-13T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0306,1","+0100,1","10069,1",,,,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","04,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09169,1","7,1,007,1,+999,9",,,"SYN05436870 42997 40501 10306 20100 39169 40069 57007 83042=",
"36870099999","2022-08-13T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0289,1","+0083,1","10077,1",,,,,,,,"03,1,+99999,9,03,1","99,9,+99999,9,00,1",,"9,AGL   ,+99999,+99999","05,99,1,03,1,99,9,99999,9,99,9,99,9",,,"99999,9,09170,1","3,1,001,1,+999,9",,,"SYN06436870 42997 50501 10289 20083 39170 40077 53001 83042 555 10034=",
"36870099999","2022-08-13T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","999999,9,9,9","+0254,1","+0110,1","10092,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9",,"240,M,+0316,1","99999,9,09175,1","2,1,005,1,+999,9",,,"SYN06436870 329// 40000 10254 20110 39175 40092 52005 80001 333 10316=","Q01    003SCCGA1"
"36870099999","2022-08-13T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","999999,9,9,9","+0229,1","+0109,1","10096,1",,,,,,,,"99,9,+99999,9,00,1",,,"9,AGL   ,+99999,+99999","04,99,1,00,1,99,9,99999,9,99,9,99,9",,"120,M,+0316,1","99999,9,09171,1","8,1,004,1,+999,9",,,"SYN06436870 329// 40000 10229 20109 39171 40096 58004 80001 333 10316=","Q01    003SCCGA1"
"36870099999","2022-08-13T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0204,1","+0098,1","10092,1",,,,,,,,,,,,,,,"99999,9,09160,1","7,1,011,1,+999,9",,,"SYN04836870 429// 00000 10204 20098 39160 40092 57011=",
"36870099999","2022-08-14T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","020000,1,9,9","+0192,1","+0096,1","10095,1",,,,,,,,,,,,,,,"99999,9,09159,1","7,1,001,1,+999,9",,"3,99,0020,1,999","SYN06836870 42998 00901 10192 20096 39159 40095 57001 333 91102 555 10015=",
"36870099999","2022-08-14T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0237,1","+0100,1","10078,1",,,,,,,,,,,,,,,"99999,9,09157,1","7,1,002,1,+999,9",,,"SYN08036870 32997 00901 10237 20100 39157 40078 57002 333 55088 555 20187 30015 7000/=",
"36870099999","2022-08-14T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0288,1","+0089,1","10051,1",,,,,,,,,,,,,,"240,N,+0187,1","99999,9,09147,1","7,1,010,1,+999,9",,,"SYN05836870 32997 00501 10288 20089 39147 40051 57010 333 20187=",
"36870099999","2022-08-14T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","350,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0328,1","+0116,1","10019,1",,,,,,,,,,,,,,,"99999,9,09129,1","7,1,018,1,+999,9",,,"SYN04836870 42997 03501 10328 20116 39129 40019 57018=",
"36870099999","2022-08-14T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","350,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0308,1","+0125,1","10016,1",,,,,,,,"01,1,+01250,1,08,1",,,"9,AGL   ,+99999,+99999","01,99,1,01,1,99,9,01250,1,99,9,99,9",,,"99999,9,09122,1","7,1,007,1,+999,9",,,"SYN06436870 42697 13501 10308 20125 39122 40016 57007 81200 555 10039=",
"36870099999","2022-08-14T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","050,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0271,1","+0119,1","10035,1",,,,,,,,,,,,,,,"99999,9,09128,1",,,,"SYN06436870 329// 00501 10271 20119 39128 40035 40035 53006 333 10329=",
"36870099999","2022-08-14T18:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","090,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0240,1","+0126,1","10033,1",,,,,,,,,,,,,,"120,M,+0328,1","99999,9,09118,1","8,1,010,1,+999,9",,,"SYN05836870 329// 00901 10240 20126 39118 40033 58010 333 10328=",
"36870099999","2022-08-14T21:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0222,1","+0119,1","10033,1",,,,,,,,,,,,,,,"99999,9,09112,1","7,1,006,1,+999,9",,,"SYN04836870 429// 00000 10222 20119 39112 40033 57006=",
"36870099999","2022-08-15T00:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0214,1","+0109,1","10038,1",,,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,,"99999,9,09114,1","3,1,002,1,+999,9",,"3,99,0030,1,999","SYN07436870 42997 20901 10214 20109 39114 40038 53002 82030 333 91103 555 10017=",
"36870099999","2022-08-15T03:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","090,1,N,0010,1","22000,1,9,N","010000,1,9,9","+0252,1","+9999,9","99999,9",,,,,,,,,,,"9,AGL   ,+99999,+99999","03,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,"SYN08636870 32997 30901 10252 30136 39121 40033 52007 83030 333 55091 555 20212 30017 7000/=","Q011013.63APOSP "
"36870099999","2022-08-15T06:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","22000,1,9,N","010000,1,9,9","+0331,1","+0085,1","10004,1",,,,,,,,"02,1,+99999,9,03,1",,,"9,AGL   ,+99999,+99999","02,99,1,02,1,99,9,99999,9,99,9,99,9",,"240,N,+0212,1","99999,9,09116,1","8,1,005,1,+999,9",,,"SYN06436870 32997 20000 10331 20085 39116 40004 58005 82030 333 20212=",
"36870099999","2022-08-15T09:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","150,1,N,0010,1","99999,9,9,N","010000,1,9,9","+0341,1","+0081,1","09990,1",,,,,,,,,,,,,,,"99999,9,09105,1","7,1,011,1,+999,9",,,"SYN04836870 42997 01501 10341 20081 39105 49990 57011=",
"36870099999","2022-08-15T12:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","010000,1,9,9","+0324,1","+0086,1","09997,1",,,,,,,,,,,,,,,"99999,9,09107,1","3,1,002,1,+999,9",,,"SYN05836870 42997 00000 10324 20086 39107 49997 53002 555 10036=",
"36870099999","2022-08-15T15:00:00","4","43.2333333","76.9333333","851.0","ALMATY, KZ","FM-12","99999","V020","999,9,C,0000,5","99999,9,9,N","999999,9,9,9","+0278,1","+0091,1","10025,1",,,,,,,,,,,,,,"240,M,+0360,1","99999,9,09120,1","2,1,013,1,+999,9",,,"SYN05836870 329// 00000 10278 20091 39120 40025 52013 333 10360=",
